row,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0,domain,0,0,0,0,0.075,0.25,0.356,0.0136923,0.00287356,1e+37,0.002,1,0.00325,1.11538,0.00625,1,0.0035,1,0.00333333,1.25,0.00833333,1
1,hexa,1,0,0,0,0.006,0.25,0.356,1,0.006,0.25,0.356,0,0.0035,0,0,0,0,1,1,1,1,1,1,0.002,1
2,hexa,2,0.006,0.0125,0.05,0.075,0.015,0.331,1,0.00345,0.00125,0.0165294,0.002,0,0.002,0.0025,0.0125,0.00833333,1,1,1.8125,1.4,1,1,0.00125,1.08333
3,hexa,3,0.006,0.0375,0.05,0.075,0.04,0.331,1,0.00345,0.00125,0.0165294,0.002,0,0.002,0.0025,0.0125,0.00833333,1,1,2,1.75,1,1,0.00125,1.08333
4,hexa,4,0.006,0.0625,0.05,0.075,0.065,0.331,1,0.00345,0.00125,0.0165294,0.002,0,0.0025,0.0025,0.0125,0.00833333,1,1,1.75,2,1,1,0.00125,1
5,hexa,5,0.006,0.0875,0.05,0.075,0.09,0.331,1,0.00345,0.00125,0.0165294,0.002,0,0.002,0.001,0.0125,0.00833333,1,1,1,2,1,1,0.00125,1
6,hexa,6,0.006,0.1125,0.05,0.075,0.115,0.331,1,0.00345,0.00125,0.0165294,0.002,0,0.0025,0.0025,0.0125,0.00833333,1,1,3,1.6,1,1,0.00125,1
7,hexa,7,0.006,0.1375,0.05,0.075,0.14,0.331,1,0.00345,0.00125,0.0165294,0.002,0,0.0025,0.0025,0.0125,0.00833333,1,1,1.3,2.5,1,1,0.00125,1
8,hexa,8,0.006,0.1625,0.05,0.075,0.165,0.331,1,0.00345,0.00125,0.0165294,0.002,0,0.0025,0.0015,0.0125,0.00833333,1,1,2,1.33333,1,1,0.00125,1
9,hexa,9,0.006,0.1875,0.05,0.075,0.19,0.331,1,0.00345,0.00125,0.0165294,0.002,0,0.0025,0.0025,0.0125,0.00833333,1,1,2.2,2,1,1,0.00125,1
10,hexa,10,0.006,0.2125,0.05,0.075,0.215,0.331,1,0.00345,0.00125,0.0165294,0.002,0,0.001,0.0035,0.0125,0.00833333,1,1,2,2,1,1,0.00125,1
11,hexa,11,0.006,0.2375,0.05,0.075,0.24,0.331,1,0.00345,0.00125,0.0165294,0.002,0,0.0025,0.0025,0.0125,0.00833333,1,1,1.9,1.66667,1,1,0.00125,1
12,quad,12,yz,0,0.0315,0.1805,0,0.0385,0.2005,1,0.00233333,0.01,0,0.002,0.0025,1,1,1.25
13,quad,13,yz,0,0.0765,0.1805,0,0.0835,0.2005,1,0.007,0.02,0,0.002,0.001,1,1,1
14,quad,14,yz,0,0.1215,0.1805,0,0.1285,0.2005,1,0.007,0.02,0,0.002,0.0035,1,1,1
15,quad,15,yz,0,0.1665,0.1805,0,0.1735,0.2005,1,0.007,0.02,0,0.002,0.002,1,1,1
16,quad,16,yz,0,0.2115,0.1805,0,0.2185,0.2005,1,0.00175,0.01,0,0.002,0.00225,1,1,1
17,quad,17,xy,0.006,0,0.356,0.075,0.25,0.356,1,0.069,0.25,0.00833333,0,0.003375,1,1,1
18,cyl,18,xy,0.04,0.0475,0,0.03,0.01,0,1,0.00272727,0,0,0.00114943,0.00136099,0.00141421,1,1,2,1.6
19,cyl,19,xy,0.04,0.0475,0,0.01,0.01,0,1,0.000909091,0,0,0.00114943,0.00141421,0.000502148,1,1,1.6,1
20,cyl,20,xy,0.04,0.125,0,0.03,0.01,0,1,0.003,0,0,0.00114943,0.00136099,0.00141421,1,1,1.67904,1.6
21,cyl,21,xy,0.04,0.125,0,0.01,0.01,0,1,0.001,0,0,0.00114943,0.00141421,0.000963305,1,1,1.6,1
22,cyl,22,xy,0.04,0.2025,0,0.03,0.01,0,1,0.00285714,0,0,0.00114943,0.00136099,0.00141421,1,1,2,1.6
23,cyl,23,xy,0.04,0.2025,0,0.01,0.01,0,1,0.000952381,0,0,0.00114943,0.00141421,0.000963305,1,1,1.6,1
