row,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0,domain,0,-0.12,-0.25,-0.002,0.24,0.75,0.2,0.00721429,0.030303,1e+37,0.01,1,0.03,1,0.001,1,0.01,1,0.03,1,0.008,1.02778
1,hexa,1,-0.12,-0.25,-0.002,0.24,0.75,0,1,0.01,0.030303,0.001,0,0,0,0,0,0.002,1,1,1,1,1,2,0.001,1
2,quad,2,yz,-0.12,-0.25,-0.002,-0.12,0.75,0.2,1,0.030303,0.00721429,0,0.01,0.0045,1,1,1.01389
3,quad,3,yz,0.24,-0.25,-0.002,0.24,0.75,0.2,1,0.030303,0.00721429,0.01,0,0.0045,1,1,1.01389
4,quad,4,xy,-0.12,-0.25,-0.002,0.24,0.75,-0.002,1,0.01,0.030303,0,0.001,0.03,1,1,1
5,quad,5,xy,-0.12,-0.25,0.2,0.24,0.75,0.2,1,0.01,0.030303,0.008,0,0.03,1.02778,1,1
6,quad,6,xz,-0.12,-0.25,-0.002,0.24,-0.25,0.2,1,0.00721429,0.01,0,0.03,0.0045,1,1,1.01389
7,quad,7,xz,-0.12,0.75,-0.002,0.24,0.75,0.2,1,0.00721429,0.01,0.03,0,0.0045,1,1,1.01389
8,hexa,8,-0.04,-0.04,-0.002,0.163,0.24,0.11,1,0.01015,0.0311111,0.00658824,0.01,0.01,0.03,0.03,0,0.008,1,1,1,1,1,1.02778,0.0045,1
