row,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0,domain,0,0,0,0,0.4,0.3,0.2,0.00952381,0.0130435,1e+37,0.0133333,1,0.0053033,1,0.01,1,0.0133333,1,0.015,1,0.01,1
1,cyl,1,xz,0.1,0,0.1,0.01,0.01,0,1,0.005,0,0,0.00141421,0.00141421,0.000707107,1,1,2,1
2,cyl,2,xz,0.3,0,0.1,0.01,0.01,0,1,0.005,0,0,0.00141421,0.00141421,0.000707107,1,1,2,1
3,quad,3,yz,0,0,0,0,0.3,0.2,1,0.3,0.2,0,0.0133333,0.01,1,1,1
4,quad,4,yz,0.4,0,0,0.4,0.3,0.2,1,0.3,0.2,0.0133333,0,0.01,1,1,1
5,hexa,5,0.04,0,0.05,0.36,0.23,0.15,1,0.32,0.23,0.1,0.0133333,0.0133333,0,0.015,0.01,0.01,1,1,1,1,1,1,0.0189645,1
6,cyl,6,xz,0.1,0,0.1,0.01,0.01,0,1,0.005,0,0,0.00141421,0.00141421,0.000707107,1,1,2,1
7,cyl,7,xz,0.3,0,0.1,0.01,0.01,0,1,0.005,0,0,0.00141421,0.00141421,0.000707107,1,1,2,1
